reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
NS,138679,2020-07-28,6:40 AM,Derailment,0,EAST POINT,GA,72.0,1,Dawn,Clear,Yard,Yard/switching,3,1200,10996,12196,T207,33.677827999999998,-84.439269999999993
CSX,000198476,2021-06-26,1:57 AM,Derailment,0,INDIANAPOLIS,IN,74.0,4,Dark,Clear,Yard,Cut of cars,10,94485,2478,96963,T403,39.759791,-86.327526000000006
NS,131456,2018-10-27,3:10 PM,Derailment,0,MUSCLE SHOALS,AL,63.0,2,Day,Clear,Yard,Yard/switching,6,175349,1158,176507,T314,34.712550999999998,-87.616781000000003
NIRC,9419001797,2023-10-15,9:55 AM,Derailment,0,BLUE ISLAND,IL,53.0,2,Day,Cloudy,Yard,,0,0,17817,417817,T210,41.659013999999999,-87.675393999999997
UP,0515SL009,2015-05-21,3:40 PM,Derailment,0,HERCULANEUM,MO,65.0,2,Day,Clear,Industry,Freight Train,4,3943,11410,15353,T314,38.259675000000001,-90.375574999999998
UP,1020GL007,2020-10-06,1:56 AM,Derailment,0,OSKALOOSA,IA,58.0,4,Dark,Clear,Industry,Yard/switching,3,651,93995,94646,T102,41.273471000000001,-92.614489000000006
IC,978717,2018-11-12,7:45 AM,Derailment,0,CONVENT,LA,62.0,2,Day,Rain,Industry,Freight Train,5,28460,4000,48030,T111,30.047592000000002,-90.829417000000007
UP,0323HL006,2023-03-03,5:15 PM,Derailment,0,KANSAS CITY,MO,50.0,2,Day,Clear,Yard,Freight Train,4,954,0,31312,T111,39.124079999999999,-94.557937999999993
KO,20161207,2016-12-06,10:30 PM,Derailment,0,GREAT BEND,KS,32.0,4,Dark,Clear,Main,Freight Train,5,44000,7850,51850,T202,38.355601999999998,-98.767887999999999
UP,1022RM002,2022-10-02,1:45 AM,Derailment,0,GRAND JUNCTION,CO,58.0,4,Dark,Cloudy,Yard,Freight Train,7,297077,319968,617045,T202,39.069325999999997,-108.525195
CVR,CVR072018D,2018-07-20,4:30 PM,Derailment,0,COPELAND,KS,103.0,2,Day,Clear,Main,Freight Train,10,190600,17830,208430,T109,37.555,-100.587222
NS,136562,2019-12-18,1:22 PM,Derailment,0,DECATUR,IL,21.0,2,Day,Clear,Yard,Yard/switching,9,2000,10000,12000,T110,39.851221000000002,-88.926745999999994
BNSF,HL1219111,2019-12-23,4:25 PM,Derailment,0,BURLINGTON,IA,40.0,2,Day,Clear,Yard,Freight Train,5,70062,5000,75062,T110,40.750467,-91.113387000000003
CSX,000161895,2016-08-03,7:45 PM,Derailment,0,SASSAFRAS,KY,82.0,2,Day,Clear,Industry,Freight Train,7,13979,530,14509,T110,37.221012000000002,-83.056145999999998
BNSF,KS0616112,2016-06-29,5:39 PM,Derailment,0,TOPEKA,KS,94.0,3,Dusk,Clear,Yard,Light loco(s),6,15129,250,15379,T314,39.049475999999999,-95.664527000000007
UP,1118KC009,2018-11-10,2:33 AM,Derailment,0,LINCOLNVILLE,KS,11.0,4,Dark,Clear,Main,Freight Train,35,1187068,892616,2079684,T299,38.517423000000001,-96.963143000000002
CSX,000181854,2019-03-16,12:59 PM,Derailment,0,DEARBORN,MI,37.0,2,Day,Clear,Yard,Freight Train,5,21276,2024,23300,T111,42.293022999999998,-83.140079
BNSF,HL1023118,2023-10-29,6:30 AM,Derailment,0,NORTH KANSAS CITY,MO,30.0,1,Dawn,Clear,Yard,Freight Train,2,88202,33040,121242,T207,39.148899,-94.585634999999996
CSX,000141895,2015-02-22,10:30 AM,Other impacts,0,AVON,IN,25.0,2,Day,Cloudy,Yard,Single Car,4,4417,100,71840,T305,39.759779000000002,-86.328326000000004
BNSF,TC1118108,2018-11-20,2:52 AM,Derailment,0,BEMIDJI,MN,10.0,4,Dark,Snow,Main,Freight Train,35,530536,92000,622536,T204,47.475369999999998,-94.906924000000004
CSX,000178533,2018-09-01,7:00 PM,Derailment,0,MOBILE,AL,80.0,3,Dusk,Clear,Industry,Freight Train,4,3500,9060,12560,T111,30.711373999999999,-88.046531999999999
BNSF,NE0715110,2015-07-20,12:30 PM,Derailment,0,NORTH KANSAS CITY,MO,92.0,2,Day,Clear,Yard,Yard/switching,5,13300,1500,14800,T310,39.131390000000003,-94.585215000000005
NS,114061,2015-01-27,9:30 AM,Derailment,0,HALFWAY,MD,23.0,2,Day,Snow,Yard,Yard/switching,3,4800,22836,27636,T110,39.611674000000001,-77.741986999999995
CSX,000212990,2023-08-18,10:45 PM,Derailment,0,BERLIN,MA,65.0,4,Dark,Clear,Main,Freight Train,10,30381,1035,31416,T205,42.399177999999999,-71.658749999999998
BNSF,HL1123106,2023-11-09,12:13 PM,Derailment,0,NORTH KANSAS CITY,MO,60.0,2,Day,Clear,Yard,Yard/switching,2,25128,1500,26628,T101,39.138691000000001,-94.585503000000003
BNSF,HL0518119,2018-05-28,4:17 PM,Derailment,0,NORTH KANSAS CITY,MO,91.0,2,Day,Cloudy,Yard,,0,0,800,25997,T319,39.132581000000002,-94.585211999999999
UP,0816LV001,2016-08-01,6:00 PM,Derailment,0,LIVONIA,LA,91.0,2,Day,Clear,Yard,Yard/switching,10,8652,64426,73078,T107,30.544367999999999,-91.568988000000004
SERA,SERA202204,2022-03-08,3:30 PM,Derailment,0,JAMESTOWN,CA,72.0,2,Day,Clear,Main,Freight Train,10,80000,20000,100000,T110,37.949480000000001,-120.417261
NS,139776,2020-11-18,4:40 PM,Derailment,0,WENTZVILLE,MO,52.0,3,Dusk,Clear,Yard,Light loco(s),4,27438,450,27888,T207,38.812283999999998,-90.831316999999999
WC,847567,2015-04-22,7:50 PM,Derailment,0,VULCAN,MI,40.0,4,Dark,Clear,Main,Freight Train,22,197686,80025,277711,T202,45.773978,-87.841875000000002
UP,1114SL009,2014-11-17,10:00 AM,Derailment,0,STE GENEVIEVE,MO,31.0,2,Day,Cloudy,Yard,Yard/switching,9,22121,21200,43321,T314,38.004629999999999,-90.060581999999997
BNSF,CH1221101,2021-12-06,1:40 PM,Derailment,0,RIVERDALE,IA,32.0,2,Day,Clear,Industry,Freight Train,4,1070,145000,146070,T111,41.534818000000001,-90.456461000000004
FEC,D20051619,2019-05-16,2:10 PM,Derailment,0,MIAMI-DADE,FL,85.0,2,Day,Clear,Yard,Yard/switching,7,24841,12346,37187,T111,25.817979000000001,-80.306197999999995
MNN,MN10262022,2022-10-26,8:25 AM,Derailment,0,BADGER,MN,33.0,2,Day,Clear,Main,Freight Train,3,0,0,0,T202,48.771925000000003,-96.027499000000006
LSRC,D160406A,2016-04-06,7:18 AM,Derailment,0,SAGINAW,MI,35.0,1,Dawn,Snow,Yard,Freight Train,6,23892,3000,26892,T399,43.439708000000003,-83.926469999999995
UP,0119GC065,2019-01-24,6:15 AM,Derailment,0,ALEXANDRIA,LA,28.0,1,Dawn,Clear,Yard,Yard/switching,4,13109,61676,74785,T319,31.260400000000001,-92.436702999999994
BNSF,NE0615104,2015-06-13,3:22 AM,Derailment,0,AMAZONIA,MO,65.0,4,Dark,Cloudy,Main,Freight Train,36,1823368,816511,2639879,T001,39.844264000000003,-94.879132999999996
MER,MER00031F,2023-08-22,3:20 PM,Derailment,0,UNIVERSITY CITY,MO,99.0,2,Day,Clear,Industry,Freight Train,9,0,0,140000,T110,38.681483,-90.330168
BNSF,KS1019105,2019-10-12,10:54 AM,Derailment,0,NEWTON,KS,57.0,2,Day,Clear,Yard,Yard/switching,6,170820,49506,220326,T207,38.033847000000002,-97.364810000000006
BNSF,RD0621102,2021-06-02,10:30 PM,Derailment,0,LAFAYETTE,LA,85.0,4,Dark,Clear,Yard,,0,0,40762,55762,T108,30.23481,-92.034767000000002
SKOL,190501004,2019-05-01,10:00 PM,Derailment,0,WINFIELD,KS,50.0,4,Dark,Clear,Main,Freight Train,7,6376,30000,36376,T113,37.267207999999997,-97.138098999999997
DREI,240612002,2024-06-12,7:40 AM,Derailment,0,DECATUR,IL,72.0,1,Dawn,Clear,Yard,Yard/switching,2,10251,3852,14103,T319,39.847532000000001,-88.934312000000006
NS,142397,2021-07-29,5:15 AM,Derailment,0,NEW HAVEN,IN,72.0,1,Dawn,Clear,Main,Freight Train,4,13650,9715,23365,T102,41.071620000000003,-85.050622000000004
GDLK,170503002,2017-05-03,2:00 AM,Derailment,0,BRISTOL,IN,45.0,4,Dark,Clear,Siding,Freight Train,7,14450,4800,19250,T110,41.713355,-85.832185999999993
UP,0116WH001,2016-01-04,4:30 PM,Derailment,0,PARKER,KS,40.0,2,Day,Cloudy,Main,Freight Train,19,576512,111380,687892,T299,38.282228000000003,-94.990329000000003
WC,958753,2018-05-10,6:23 AM,Derailment,0,ALBORN,MN,32.0,1,Dawn,Clear,Main,Freight Train,26,276225,342547,618772,T001,47.010899000000002,-92.585706999999999
YVRR,02232021,2021-02-23,9:30 AM,Derailment,0,MOUNT AIRY,NC,53.0,2,Day,Clear,Main,Freight Train,10,9044,9913,18957,T199,36.433535999999997,-80.592067999999998
UP,0820GL024,2020-08-21,11:05 AM,Derailment,0,CLINTON,IA,77.0,2,Day,Clear,Industry,Freight Train,10,37843,400,38243,T113,41.818517,-90.216492000000002
NS,142566,2021-08-17,9:40 AM,Derailment,0,IRONDALE,AL,76.0,2,Day,Cloudy,Yard,Freight Train,7,3500,41477,44977,T314,33.548904999999998,-86.678009000000003
BNSF,MT0322104,2022-03-17,4:00 AM,Derailment,0,GLENDIVE,MT,30.0,1,Dawn,Clear,Yard,Freight Train,10,30674,5000,35674,T202,47.110925999999999,-104.705861
KO,180620004,2018-06-20,11:00 AM,Derailment,0,LARNED,KS,85.0,2,Day,Clear,Industry,Freight Train,5,21380,0,21380,T199,38.103437999999997,-99.554289999999995
NS,142448,2021-08-05,6:15 AM,Derailment,0,GARDEN CITY,GA,83.0,1,Dawn,Clear,Industry,Yard/switching,4,36,11228,11264,T110,32.112841000000003,-81.149072000000004
UP,0820HL015,2020-08-14,11:30 PM,Derailment,0,LABETTE,KS,79.0,4,Dark,Cloudy,Industry,Freight Train,5,26202,400,26602,T316,37.242113000000003,-95.194488000000007
BNSF,CH0717104,2017-07-11,7:51 AM,Derailment,0,EOLA,IL,85.0,1,Dawn,Clear,Yard,Freight Train,8,12000,5400,17400,T314,41.772219999999997,-88.266164000000003
BNSF,RD0418106,2018-04-07,4:40 AM,Derailment,0,LAFAYETTE,LA,70.0,1,Dawn,Rain,Main,Freight Train,9,82400,9500,91900,T314,30.234949,-92.071053000000006
NS,126253,2017-08-16,12:25 PM,Derailment,0,MUNCIE,IN,84.0,2,Day,Clear,Main,Freight Train,23,138951,167699,306650,T102,40.235902000000003,-85.366759000000002
LSRC,D180424,2018-04-24,8:00 PM,Derailment,0,HARRISVILLE,MI,51.0,3,Dusk,Rain,Main,Freight Train,10,14065,1500,15565,T210,44.664301999999999,-83.290007000000003
UP,1220GL020,2020-12-25,6:00 AM,Derailment,1,ELKHART,IA,3.0,1,Dawn,Clear,Main,Freight Train,38,2033193,139232,2172425,T207,41.748778000000001,-93.526984999999996
BNSF,HL0822103,2022-08-04,12:59 PM,Derailment,0,CAPE GIRARDEAU,MO,95.0,2,Day,Clear,Yard,Freight Train,10,5500,11970,17470,T205,37.296304999999997,-89.519503999999998
UP,0122PR001,2022-01-03,12:20 PM,Derailment,0,DOLTON,IL,18.0,2,Day,Clear,Yard,Yard/switching,6,714,28748,29462,T201,41.620494000000001,-87.612087000000002
CSX,000177941,2018-08-01,2:50 PM,Derailment,0,INDIANAPOLIS,IN,70.0,2,Day,Clear,Yard,Yard/switching,4,8118,6664,14782,T103,39.759791,-86.327526000000006
UP,1219GL025,2019-12-15,6:00 PM,Derailment,0,MANLY,IA,11.0,3,Dusk,Snow,Main,Freight Train,25,423046,1029033,1452079,T108,43.286422000000002,-93.203613000000004
ALS,0723AS012,2023-07-16,7:40 PM,Derailment,0,EAST ST LOUIS,IL,88.0,3,Dusk,Clear,Yard,,0,0,600,25575,T403,38.583964000000002,-90.135609000000002
BNSF,CH1215109,2015-12-14,1:50 AM,Derailment,0,CHICAGO,IL,50.0,4,Dark,Rain,Yard,Yard/switching,2,24500,110744,135244,T113,41.820326000000001,-87.715551000000005
CSX,000180858,2019-01-20,9:35 PM,Derailment,0,JACKSONVILLE,FL,36.0,4,Dark,Clear,Yard,Freight Train,8,385598,3968,389566,T207,30.437041000000001,-81.643089000000003
UP,0617KC004,2017-06-07,8:20 PM,Derailment,0,KANSAS CITY,MO,75.0,4,Dark,Clear,Main,,0,0,109223,294323,T308,39.120226000000002,-94.494780000000006
BNSF,CH1116107,2016-11-13,3:45 AM,Derailment,0,CHICAGO,IL,40.0,4,Dark,Clear,Yard,Freight Train,10,10000,115928,125928,T210,41.837048000000003,-87.775461000000007
EIRR,231211008,2023-12-11,6:15 PM,Derailment,0,BURLEY,ID,30.0,4,Dark,Clear,Yard,Freight Train,9,120580,26575,147155,T202,42.534289999999999,-113.87448999999999
BNSF,CA1118103,2018-11-07,9:50 AM,Derailment,0,PICO RIVERA,CA,72.0,2,Day,Clear,Main,,0,0,10271,234944,T304,33.966799000000002,-118.08907000000001
ATK,146245,2017-02-03,12:30 PM,Derailment,0,BEECH GROVE,IN,22.0,2,Day,Clear,Yard,Yard/switching,5,59696,1000,60696,T199,39.721159,-86.080662000000004
IC,963730,2018-06-25,1:14 PM,Derailment,0,GEISMAR,LA,92.0,2,Day,Clear,Yard,Yard/switching,4,19300,1000,20300,T318,30.168451000000001,-90.966026999999997
CSX,000178768,2018-09-13,5:40 PM,Derailment,0,MOBILE,AL,85.0,2,Day,Clear,Yard,Light loco(s),4,44994,64,45058,T311,30.666691,-88.048676999999998
NS,128595,2018-02-21,5:10 PM,Derailment,0,JENNINGS,MO,32.0,3,Dusk,Rain,Yard,Freight Train,7,2400,26802,29202,T207,38.696168999999998,-90.220972000000003
IAIS,2020011,2020-04-04,12:45 PM,Derailment,0,COUNCIL BLUFFS,IA,48.0,2,Day,Clear,Yard,Yard/switching,10,8034,18315,26349,T314,41.234504999999999,-95.836747000000003
BNSF,CH0517100,2017-05-03,5:10 AM,Derailment,0,AURORA,IL,40.0,1,Dawn,Clear,Yard,,0,0,47535,57535,T111,41.766508999999999,-88.301508999999996
NS,139240,2020-09-23,9:55 PM,Derailment,0,IRONDALE,AL,72.0,4,Dark,Rain,Yard,Freight Train,4,29137,2450,31587,T207,33.548904999999998,-86.67801
GRS,20211125W1,2021-11-25,7:30 PM,Derailment,0,AYER,MA,38.0,4,Dark,Clear,Yard,Freight Train,5,27478,4475,31953,T110,42.557259999999999,-71.603800000000007
KO,210619,2021-06-19,1:00 PM,Derailment,0,WICHITA,KS,103.0,2,Day,Clear,Industry,Freight Train,4,34860,6800,41660,T399,37.592131000000002,-97.410607999999996
NPR,DR112001,2020-11-12,7:30 PM,Derailment,0,VIKING,MN,30.0,4,Dark,Clear,Main,Freight Train,25,305381,30000,335381,T210,48.222966999999997,-96.428021999999999
UP,0821GP027,2021-08-24,5:00 PM,Derailment,0,FAIRFIELD,NE,93.0,2,Day,Clear,Main,Freight Train,49,852876,218801,1071677,T109,40.449772000000003,-98.148770999999996
CSX,000165240,2016-12-15,2:56 AM,Derailment,0,ARJAY,KY,24.0,4,Dark,Clear,Industry,Freight Train,9,17281,3512,20793,T110,36.854461000000001,-83.622591
BNSF,CA0115104,2015-01-06,1:20 AM,Derailment,0,PERRIS,CA,40.0,4,Dark,Clear,Industry,Freight Train,4,36310,2000,38310,T110,33.491680000000002,-117.14592
UP,0420ES045,2020-04-21,12:45 PM,Derailment,0,COUNCIL BLUFFS,IA,57.0,2,Day,Clear,Yard,Spec. MoW Equip.,4,18548,33,18581,T499,41.249827000000003,-95.898696000000001
NS,144293,2022-02-07,1:45 AM,Derailment,0,DECATUR,IL,9.0,4,Dark,Clear,Yard,Cut of cars,8,18121,5136,23257,T201,39.856673999999998,-88.902201000000005
BNSF,TC1217103,2017-12-04,6:10 PM,Derailment,0,ORTONVILLE,MN,15.0,3,Dusk,Snow,Yard,Light loco(s),9,24500,5000,29500,T206,45.267753999999996,-96.404768000000004
FCRD,FCR250118,2018-08-03,10:00 AM,Derailment,0,FERNANDINA BEACH,FL,86.0,2,Day,Clear,Industry,Yard/switching,5,10200,2000,12200,T206,30.679068000000001,-81.460666000000003
BNSF,HL1120106,2020-11-11,5:41 PM,Derailment,0,PACIFIC JCTN,IA,55.0,3,Dusk,Clear,Yard,Freight Train,6,1183,18000,19183,T210,41.012493999999997,-95.801077000000006
WC,1093937,2022-02-04,6:35 AM,Derailment,0,GARY,IN,19.0,4,Dark,Clear,Yard,Yard/switching,5,113616,73662,187278,T204,41.629539000000001,-87.406394000000006
FEC,D27042617,2017-04-26,4:30 PM,Derailment,0,MIAMI-DADE,FL,78.0,2,Day,Clear,Yard,Light loco(s),6,17137,11368,28505,T307,25.839041000000002,-80.305600999999996
NS,142288,2021-07-20,4:03 PM,Derailment,0,SAVANNAH,GA,82.0,3,Dusk,Clear,Yard,Freight Train,6,2750,14355,17105,T207,32.083672999999997,-81.136551999999995
UP,1016KC007,2016-10-16,4:45 PM,Derailment,0,PAOLA,KS,75.0,2,Day,Clear,Main,Freight Train,37,547059,991104,1538163,T001,38.597180000000002,-94.852577999999994
CSX,000205894,2022-06-30,2:20 AM,Derailment,0,WAYCROSS,GA,80.0,4,Dark,Clear,Main,Freight Train,30,1548955,165001,1713956,T202,31.261068000000002,-82.379491000000002
IC,1128206,2023-03-16,1:00 AM,Derailment,0,KENNER,LA,53.0,4,Dark,Clear,Main,Freight Train,9,14567,68246,82813,T314,29.979918000000001,-90.259895
IR,IR161611,2016-11-17,8:30 PM,Derailment,0,WEDRON,IL,45.0,4,Dark,Clear,Yard,Freight Train,9,408000,51000,459000,T311,41.430115999999998,-88.774500000000003
UP,0715SL005,2015-07-13,2:15 PM,Derailment,0,WEINGARTEN,MO,96.0,2,Day,Clear,Industry,Freight Train,6,13678,500,14178,T110,37.870728,-90.242838000000006
KCT,UP05212016,2016-05-21,4:41 PM,Derailment,0,KANSAS CITY,KS,74.0,2,Day,Clear,Main,,0,0,14905,50108,T103,39.084420000000001,-94.610874999999993
BNSF,HL1122106,2022-11-15,2:30 AM,Derailment,0,NORTH KANSAS CITY,MO,33.0,4,Dark,Rain,Yard,Freight Train,5,6464,8110,14574,T001,39.128399999999999,-94.586528000000001
LSRC,D180617,2018-06-17,3:00 AM,Derailment,0,BAY CITY,MI,73.0,4,Dark,Clear,Main,Freight Train,7,39200,65066,104266,T110,43.613010000000003,-83.887257000000005
MAUP,012419,2019-01-24,3:20 PM,Derailment,0,PALMETTO,FL,75.0,2,Day,Clear,Industry,Yard/switching,6,100,25644,25744,T110,27.638142999999999,-82.536624000000003
BNSF,HL0822102,2022-08-03,12:30 PM,Derailment,0,NORTH KANSAS CITY,MO,95.0,2,Day,Cloudy,Yard,Light loco(s),5,310,32238,32548,T001,39.139265000000002,-94.585395000000005
UP,0617KC010,2017-06-15,1:30 PM,Derailment,0,KANSAS CITY,MO,93.0,2,Day,Clear,Yard,Yard/switching,3,19805,7600,27405,T109,39.122390000000003,-94.506451999999996
IC,1152601,2024-07-13,9:30 PM,Derailment,0,JACKSON,MS,77.0,4,Dark,Clear,Yard,Freight Train,4,12050,15000,27050,T319,32.327840999999999,-90.187237999999994
SJVR,SJV780018D,2018-09-09,3:10 PM,Derailment,0,FRESNO,CA,85.0,2,Day,Clear,Yard,Freight Train,8,70681,4409,75090,T110,36.720633999999997,-119.771765
CSX,000193986,2020-11-20,6:53 PM,Derailment,0,HAMLET,NC,55.0,3,Dusk,Clear,Yard,Yard/switching,0,0,0,170635,T199,34.925491000000001,-79.646586999999997
BNSF,SF0115110,2015-01-20,4:06 PM,Derailment,0,ST LOUIS,MO,47.0,2,Day,Clear,Yard,Yard/switching,5,2698,22000,24698,T202,38.699274000000003,-90.215678999999994
BNSF,KS1217101,2017-12-08,3:25 AM,Derailment,0,KANSAS CITY,KS,41.0,4,Dark,Clear,Yard,Yard/switching,5,38354,250,38604,T305,39.085002000000003,-94.691320000000005
EIRR,230904001,2023-09-04,3:35 PM,Derailment,0,ST ANTHONY,ID,63.0,2,Day,Rain,Industry,Freight Train,7,11055,7174,18229,T201,43.958981000000001,-111.682788
CSX,000193164,2020-10-10,3:30 PM,Derailment,0,BIRMINGHAM,AL,70.0,2,Day,Cloudy,Yard,Freight Train,5,8000,0,12500,T001,33.529086999999997,-86.790902000000003
NOGC,OP05172019,2019-05-17,12:05 PM,Derailment,0,GRETNA,LA,80.0,2,Day,Clear,Main,Freight Train,5,60000,67000,127000,T110,29.920207999999999,-90.058891000000003
LSI,72163,2023-03-16,10:40 AM,Derailment,0,PALMER,MI,20.0,2,Day,Cloudy,Industry,Freight Train,7,1000,59150,60150,T111,46.435951000000003,-87.646490999999997
KJRY,KJRY220405,2022-04-05,1:21 PM,Derailment,0,LA HARPE,IL,45.0,2,Day,Cloudy,Yard,Freight Train,4,14996,2600,17596,T110,40.576917000000002,-90.971577999999994
NS,129175,2018-04-18,5:45 AM,Derailment,0,NORTH KANSAS CITY,MO,72.0,1,Dawn,Clear,Main,Freight Train,3,7500,21136,28636,T313,39.146504,-94.548901999999998
BNSF,SW0621105,2021-06-14,3:17 PM,Derailment,0,MESITA,NM,102.0,2,Day,Clear,Main,Freight Train,44,1532119,1700000,3232119,T109,35.021946999999997,-107.31376899999999
UP,0217KC017,2017-02-17,7:06 PM,Derailment,0,ST JOSEPH,MO,49.0,4,Dark,Clear,Yard,Light loco(s),4,35310,528,35838,T102,39.736615,-94.863157000000001
ATK,137946,2015-06-22,6:37 PM,Other (describe in narrative),0,MYSTIC GROTON,CT,86.0,4,Dark,Cloudy,Main,Passenger Train - Pulling,100,22816,0,22816,T401,41.349187999999998,-71.969629999999995
UP,0716LV008,2016-07-10,4:40 AM,Derailment,0,LIVONIA,LA,75.0,4,Dark,Cloudy,Yard,Yard/switching,4,9366,62603,71969,T107,30.539812000000001,-91.564895000000007
UP,0521HL015,2021-05-24,10:49 AM,Derailment,0,LOUISVILLE,NE,69.0,2,Day,Cloudy,Industry,Freight Train,9,17474,16760,34234,T110,41.005547999999997,-96.157359
SERA,SERA202206,2022-03-24,4:30 PM,Derailment,0,CHINESE CAMP,CA,87.0,2,Day,Clear,Main,Freight Train,5,0,10000,10000,T109,37.741484,-120.542242
NJTR,201412720,2014-12-20,5:32 PM,Derailment,0,DOVER,NJ,40.0,4,Dark,Clear,Yard,Yard/switching,9,55800,0,55800,T113,40.884185000000002,-74.548001999999997
ATK,144330,2016-09-19,5:40 AM,Other (describe in narrative),0,TRENTON,NJ,75.0,1,Dawn,Clear,Main,,0,0,1000,12000,T404,40.218913000000001,-74.753415000000004
CSX,000163272,2016-10-01,5:55 PM,Derailment,0,JACKSONVILLE,FL,80.0,2,Day,Clear,Yard,Freight Train,5,11452,1146,12598,T206,30.320827000000001,-81.693523999999996
CRSH,146841,2024-03-08,4:10 PM,Derailment,0,KEARNY,NJ,47.0,3,Dusk,Clear,Industry,Yard/switching,6,10660,35968,46628,T110,40.739313000000003,-74.098304999999996
UP,0322GC027,2022-03-29,2:45 AM,Derailment,0,PORT ALLEN,LA,67.0,4,Dark,Clear,Yard,Yard/switching,7,17699,1872,19571,T315,30.482185999999999,-91.215289999999996
BNSF,CA0818106,2018-08-19,6:49 PM,Derailment,0,BAKERSFIELD,CA,100.0,3,Dusk,Clear,Yard,Freight Train,5,175000,24000,199000,T319,35.371282999999998,-119.025305
NJTR,202405236,2024-04-25,5:07 AM,Other (describe in narrative),0,KEARNY,NJ,40.0,4,Dark,Clear,Main,Commuter Train - Pulling,56,15750,0,15750,T404,40.746198,-74.116354999999999
UP,0920GL028,2020-09-24,2:56 PM,Derailment,0,SHAKOPEE,MN,75.0,2,Day,Clear,Yard,Yard/switching,8,14360,154798,169158,T111,44.787453999999997,-93.410077000000001
BNSF,TC0716112,2016-07-22,2:15 PM,Derailment,0,BENA,MN,88.0,2,Day,Clear,Main,Freight Train,25,233728,455387,689115,T109,47.343471000000001,-94.192017000000007
UP,0515PR032,2015-05-30,2:54 AM,Derailment,0,CHICAGO,IL,74.0,4,Dark,Cloudy,Main,Freight Train,10,5429,94120,99549,T110,41.864561000000002,-87.689772000000005
NJTR,201510558,2015-09-29,3:20 PM,Obstruction,0,FAR HILLS,NJ,70.0,2,Day,Rain,Main,EMU,60,21276,2000,23276,T303,40.694462999999999,-74.607894999999999
CSX,000163095,2016-09-24,12:35 AM,Side collision,0,CUMBERLAND,MD,68.0,4,Dark,Clear,Yard,Cut of cars,4,1232,125,45326,T305,39.644503999999998,-78.760839000000004
UP,0815CB009,2015-08-14,1:25 PM,Derailment,0,FREMONT,NE,90.0,2,Day,Clear,Main,Freight Train,19,346160,193081,539241,T001,41.427644999999998,-96.491867999999997
CRSH,114011,2015-01-23,12:30 PM,Raking collision,0,NEWARK,NJ,39.0,2,Day,Clear,Yard,Cut of cars,0,45830,1860,48079,T306,40.713667999999998,-74.142477
NJTR,202405233,2024-04-04,2:20 PM,Other (describe in narrative),0,LINDEN,NJ,41.0,2,Day,Cloudy,Main,Commuter Train - Pulling,59,12500,0,12500,T404,40.632902000000001,-74.248390999999998
UP,0420HL023,2020-04-30,4:25 PM,Derailment,0,PRATT,KS,78.0,2,Day,Clear,Yard,Freight Train,8,8893,4136,13029,T103,37.664810000000003,-98.724575999999999
NS,128438,2018-02-07,1:30 PM,Derailment,0,MUSCLE SHOALS,AL,37.0,2,Day,Cloudy,Yard,Light loco(s),9,150,14585,14735,T110,34.712550999999998,-87.616781000000003
UP,0322GC024,2022-03-28,2:10 PM,Derailment,0,WESTWEGO,LA,80.0,2,Day,Clear,Yard,Freight Train,4,79431,49850,129281,T109,29.926017000000002,-90.157031000000003
SFRV,060616,2016-06-06,8:49 PM,Derailment,0,WEST PALM BEACH,FL,90.0,3,Dusk,Clear,Yard,Passenger Train - Pulling,4,22259,0,22259,T311,26.700962000000001,-80.062352000000004
NS,131717,2018-11-18,12:20 PM,Derailment,0,SALISBURY,NC,52.0,2,Day,Clear,Main,Freight Train,8,107,13707,13814,T001,35.675466999999998,-80.476347000000004
UP,0716LV027,2016-07-30,11:50 AM,Derailment,0,AVONDALE,LA,88.0,2,Day,Clear,Yard,Yard/switching,8,12863,3550,16413,T110,29.918347000000001,-90.208095
NYNJ,032924A,2024-03-29,6:45 AM,Derailment,0,JERSEY CITY,NJ,43.0,1,Dawn,Clear,Yard,Freight Train,4,0,32280,32280,T319,40.679831,-74.074422999999996
LAS,190719003,2019-07-19,4:00 PM,Derailment,0,HODGE,LA,98.0,2,Day,Clear,Main,Freight Train,12,212000,82500,294500,T109,32.220176000000002,-92.554822000000001
NS,130080,2018-07-04,3:15 PM,Derailment,0,CHILDERSBURG,AL,78.0,2,Day,Clear,Main,Freight Train,7,60,12406,12466,T110,33.285445000000003,-86.335701
