reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
CSX,000163387,2016-10-05,6:07 PM,Derailment,0,CHATTANOOGA,TN,85,3,Dusk,Clear,Yard,Cut of cars,0,22443,17800,143825,H518,35.012658,-85.371483,71.8,71.5,69.9
NS,154421,2023-10-05,8:30 PM,Other (describe in narrative),0,CONWAY,PA,70,4,Dark,Clear,Yard,Yard/switching,2,16717,11944,28661,H702,40.658932,-80.243439,69.5,69.9,65.4
NS,157059,2024-06-14,12:17 AM,Hwy-rail crossing,0,BLUFF CITY,TN,68,4,Dark,Clear,Main,Freight Train,31,200,16500,16700,M302,36.463621,-82.27339,73.7,74.9,76.3
NS,130588,2018-08-15,6:48 AM,Derailment,0,HERSHEY,PA,78,1,Dawn,Clear,Main,Freight Train,38,18810,0,18810,E27C,40.27857,-76.667453,73.6,78.9,78.5
NS,122091,2016-09-17,9:20 AM,Derailment,0,ALTOONA,PA,72,2,Day,Clear,Yard,Yard/switching,4,26985,3132,30117,H306,40.540629,-78.376493,62.8,68.4,71
UP,0322PN002,2022-03-03,4:50 AM,Other impacts,0,STANFIELD,OR,49,1,Dawn,Rain,Yard,Yard/switching,0,15285,198,16206,H020,45.795325,-119.256633,50.8,48.1,41.7
BNSF,NW0323108,2023-03-12,5:00 PM,Derailment,0,BEND,OR,35,3,Dusk,Rain,Yard,Freight Train,5,15785,0,15785,H514,44.028918,-121.289093,36.1,39.4,42.2
SEPA,17514,2015-02-15,1:15 PM,Other (describe in narrative),0,CHESTER,PA,8,2,Day,Clear,Main,Passenger Train - Pulling,0,10500,0,15213,M404,39.844185,-75.371802,26,13,10.2
CSX,000170099,2017-07-09,5:20 AM,Derailment,0,EASTOVER,SC,69,4,Dark,Clear,Industry,Cut of cars,5,0,0,20132,M101,33.843062,-80.631179,81.2,79.4,77.5
NS,155915,2024-03-02,7:11 AM,Rear end collision,0,MIDDLETOWN,PA,40,1,Dawn,Rain,Main,Freight Train,13,260274,300000,2452654,H220,40.632286,-75.305355,38.2,42.6,49.3
TXPF,04262016,2016-04-26,11:20 PM,Other impacts,0,COLEMAN,TX,59,4,Dark,Rain,Yard,Freight Train,0,130000,0,260000,H099,31.771928,-99.400045,74.2,72.1,66.7
IC,1120537,2022-12-11,3:02 PM,Derailment,0,RIVES,TN,45,2,Day,Cloudy,Main,Freight Train,5,3500,100000,103500,E67C,36.469337,-88.918533,48.3,46,42
UP,1216LK015,2016-12-13,11:55 AM,Derailment,0,MEMPHIS,TN,45,2,Day,Cloudy,Yard,Freight Train,3,25410,0,26010,H514,35.072928,-90.051756,49.3,44.4,36.9
NS,151515,2022-11-18,7:30 PM,Other (describe in narrative),0,LANCASTER,PA,38,3,Dusk,Cloudy,Yard,Freight Train,4,11300,3123,14423,H306,40.057578,-76.331147,37.8,37.4,33.5
UP,0217PD005,2017-02-03,7:47 AM,Derailment,0,LA GRANDE,OR,34,2,Day,Cloudy,Main,Freight Train,17,39481,1840,41321,E67C,45.361083,-118.239447,22.5,33.4,41.8
NJTR,201511612,2015-10-30,11:45 PM,Derailment,0,MORRISVILLE,PA,50,4,Dark,Clear,Yard,Commuter Train - Pulling,10,107000,810,107810,H704,40.195542,-74.784534,65.2,52.2,46.1
BNSF,PR1218106,2018-12-07,10:25 AM,Derailment,0,PROVO,SD,10,2,Day,Clear,Main,Freight Train,37,14813,51000,65813,E61C,43.152633,-103.732538,12.3,14.8,25.8
NS,126964,2017-10-10,12:30 PM,Derailment,0,BATH,PA,81,2,Day,Clear,Yard,,0,0,16174,16174,H022,40.725945,-75.359668,75,71.5,65.5
NS,145933,2022-07-22,6:20 AM,Other (describe in narrative),0,SHIREMANSTOWN,PA,74,1,Dawn,Clear,Yard,Freight Train,5,28860,500,29360,H702,40.225678,-76.951812,85,84.6,84.4
CSX,000148848,2015-07-06,8:25 PM,Derailment,0,NASHVILLE,TN,85,3,Dusk,Clear,Industry,Yard/switching,3,196871,15319,212190,H303,36.120712,-86.772372,75.3,77.7,79.3
CSX,000194728,2020-12-30,8:35 AM,Derailment,1,GREENWOOD,SC,40,2,Day,Cloudy,Yard,Yard/switching,3,44070,1988,46058,T211,34.188497,-82.165093,46.2,42.8,45.4
NS,151218,2022-10-20,4:38 AM,Other impacts,0,CHATTANOOGA,TN,29,1,Dawn,Clear,Yard,Single Car,0,150,11951,12251,M411,35.007198,-85.375514,45.9,45.5,50.9
ATK,177466,2023-12-06,8:10 AM,Other (describe in narrative),0,RICHMOND,RI,30,2,Day,Snow,Main,Passenger Train - Pulling,0,26883,0,26883,E78L,41.456,-71.606829,38.4,33.6,29.9
ATK,176453,2023-09-18,5:22 PM,Hwy-rail crossing,0,HALSEY,OR,70,2,Day,Clear,Main,Passenger Train - Pulling,69,33670,0,33670,M308,44.359824,-123.108145,62.7,63,58.7
CSX,000201050,2021-11-02,7:15 AM,Derailment,0,NASHVILLE,TN,58,1,Dawn,Cloudy,Yard,Cut of cars,0,137193,144234,845367,M411,36.112142,-86.770737,52.5,47.3,43.2
ATK,170958,2022-06-14,12:25 AM,Obstruction,0,DILLON,SC,70,4,Dark,Clear,Main,Passenger Train - Pulling,70,25014,0,25014,M503,34.403367,-79.382721,82,81.9,82.1
NS,131205,2018-10-05,11:30 AM,Other impacts,0,SPARTANBURG,SC,75,2,Day,Clear,Main,Freight Train,0,10000,0,23888,H997,34.952787,-81.904522,75.8,76.8,77.1
NS,156425,2024-04-19,11:45 PM,Derailment,0,CHATTANOOGA,TN,64,4,Dark,Clear,Yard,Light loco(s),3,1177,6388,7565,H306,35.07225,-85.255535,68.4,72.6,64.5
NS,122833,2016-11-21,5:55 AM,Derailment,0,MARYSVILLE,PA,37,1,Dawn,Cloudy,Main,Freight Train,10,17287,205193,238108,M105,40.334679,-76.902385,39.4,37.9,40.8
WE,160028,2016-03-05,2:15 PM,Derailment,0,GREEN TREE,PA,38,2,Day,Clear,Yard,Yard/switching,9,13739,6240,19979,E45C,40.41651,-80.060915,31.6,35.2,36.8
IC,1047299,2020-09-06,4:15 PM,Other impacts,0,MEMPHIS,TN,88,2,Day,Clear,Industry,Yard/switching,5,271296,0,271296,H999,35.076747,-90.044111,74.8,76.9,78.9
IC,1015041,2019-10-08,5:15 AM,Side collision,0,MEMPHIS,TN,53,4,Dark,Clear,Yard,Yard/switching,4,97222,0,155158,M599,35.16847,-90.048775,63.3,64.2,65.6
CSX,000214941,2023-12-06,11:55 PM,Derailment,0,PHILADELPHIA,PA,32,4,Dark,Clear,Yard,Yard/switching,7,60315,1809,62124,H702,39.898701,-75.16696,41.4,38.4,36.3
GRS,20200309W2,2020-03-09,11:15 AM,Obstruction,0,CONWAY,MA,66,2,Day,Clear,Main,Spec. MoW Equip.,15,200000,0,235000,H993,42.55696,-72.677904,38.3,50.2,55
UP,1016NP025,2016-10-31,4:00 AM,Derailment,0,NORTH PLATTE,NE,65,4,Dark,Clear,Yard,Light loco(s),5,18620,33,18653,H303,41.146731,-100.82392,52.8,56.1,48.7
BNSF,NW0422116,2022-04-20,5:19 PM,Derailment,0,KLAMATH FALLS,OR,55,3,Dusk,Clear,Yard,Yard/switching,8,21900,0,21900,H607,42.195099,-121.770255,37.5,39.5,39.4
UP,1020PN013,2020-10-12,6:28 AM,Derailment,0,PORTLAND,OR,55,1,Dawn,Cloudy,Yard,Light loco(s),5,26186,615,26801,H702,45.54427,-122.684204,56.9,59,59.3
BNSF,GC0716117,2016-07-30,3:50 AM,Derailment,0,HOUSTON,TX,81,4,Dark,Clear,Yard,Freight Train,10,33298,7500,40798,H601,29.702145,-95.328226,85.8,85.9,85.6
CSX,000192384,2020-09-01,8:45 AM,Hwy-rail crossing,0,RIDGELAND,SC,88,2,Day,Clear,Main,,0,0,0,17802,M302,32.435917,-81.004972,81.9,84.9,85.2
NS,152431,2023-02-27,11:54 AM,Derailment,0,ALTOONA,PA,35,2,Day,Cloudy,Yard,Light loco(s),8,0,8892,14517,H503,40.517786,-78.395861,39.3,36.4,39.8
CSX,000180616,2019-01-04,6:35 AM,Other impacts,0,NASHVILLE,TN,42,1,Dawn,Rain,Yard,Yard/switching,2,185539,7696,325721,H099,36.112142,-86.770737,42.5,47.5,45.8
UP,0121GL020,2021-01-24,9:15 PM,Derailment,0,COLUMBUS,NE,26,4,Dark,Cloudy,Yard,Yard/switching,6,27183,2675,29858,H307,41.426807,-97.377392,24.7,26.6,22
SEPA,22635,2016-12-04,10:10 AM,Other impacts,0,PHILADELPHIA,PA,46,2,Day,Cloudy,Yard,Passenger Train - Pulling,2,12000,5100,17100,H307,40.016098,-75.166047,45.8,43.8,43.4
NS,157183,2024-05-15,3:20 PM,Other (describe in narrative),0,SHIPPENSBURG,PA,68,2,Day,Clear,Yard,Freight Train,4,0,0,35000,H996,40.254528,-76.872779,60.7,59.7,64.6
UP,1220PN012,2020-12-14,2:00 PM,Other (describe in narrative),0,MEACHAM,OR,35,2,Day,Cloudy,Main,Freight Train,15,30925,7876,38801,E29C,45.430855,-118.388247,28.8,31,30
BNSF,HL0922107,2022-09-14,4:15 PM,Derailment,0,MEMPHIS,TN,80,2,Day,Clear,Yard,Light loco(s),2,800,21500,22300,H607,35.02747,-89.895311,73.5,76.2,77.3
NS,126358,2017-08-23,3:00 PM,Derailment,0,COATSVILLE,PA,80,2,Day,Clear,Industry,Freight Train,9,2700,8989,11689,T222,39.973147,-75.821778,77.9,72.7,67.7
UP,1114LK016,2014-11-24,5:00 AM,Derailment,0,MEMPHIS,TN,58,4,Dark,Cloudy,Main,Freight Train,10,153072,97594,250666,M409,35.126632,-90.047175,59.9,52.2,40.5
UP,1116SA015,2016-11-21,6:17 PM,Hwy-rail crossing,0,LAREDO,TX,73,3,Dusk,Clear,Main,Freight Train,33,15537,11500,27037,M308,27.684999,-99.462086,56.2,66.7,73.4
BNSF,PR0115106,2015-01-09,5:05 PM,Rear end collision,0,EDGEMONT,SD,18,3,Dusk,Clear,Yard,Light loco(s),0,30000,500,60500,H018,43.298756,-103.823242,25.4,6.3,27.6
UP,0717HO030,2017-07-16,5:45 PM,Other impacts,0,HOUSTON,TX,82,2,Day,Clear,Yard,Yard/switching,4,0,0,11320,M411,29.795173,-95.29504,81.4,81.8,83.7
NS,122833,2016-11-21,5:55 AM,Derailment,0,MARYSVILLE,PA,37,1,Dawn,Cloudy,Main,Freight Train,0,15628,0,238108,M105,40.334679,-76.902385,39.4,37.9,40.8
BNSF,HL0822113,2022-08-16,12:05 PM,Other (describe in narrative),0,CRYSTAL CITY,MO,85,2,Day,Clear,Main,Freight Train,2,0,27000,27000,H702,38.210323,-90.354591,72.6,70.3,71.9
CSX,000180890,2019-01-19,6:46 PM,Hwy-rail crossing,0,MANSFIELD,OH,19,3,Dusk,Snow,Main,Freight Train,45,3343,13761,17104,M302,40.967196,-82.601047,31.5,26.9,10
CSX,000178304,2018-08-21,11:30 PM,Other impacts,0,NASHVILLE,TN,72,4,Dark,Clear,Yard,Single Car,0,0,112,18425,H308,36.112142,-86.770737,79.3,76.7,74.4
ATK,180941,2024-07-01,9:35 AM,Obstruction,0,DOWNINGTOWN,PA,0,2,Day,Clear,Main,Passenger Train - Pulling,45,18462,0,18462,M404,39.999533,-75.720337,77,69.8,72.4
BNSF,GC0116103,2016-01-04,1:00 PM,Derailment,0,SEALY,TX,65,2,Day,Clear,Main,,0,0,70349,73949,E64C,29.78093,-96.154636,48.8,46.2,45.8
CSX,000170894,2017-08-12,3:29 PM,Other impacts,0,KINGSPORT,TN,85,2,Day,Clear,Yard,Single Car,3,0,0,17201,H318,36.54275,-82.559676,72,74.1,74.6
UP,1023PN028,2023-10-18,8:26 PM,Other impacts,0,STANFIELD,OR,68,4,Dark,Clear,Yard,Cut of cars,0,15519,0,58078,E30C,45.796421,-119.26537,60,55.4,58.7
NS,116267,2015-06-26,9:45 PM,Other impacts,0,FOUNTAIN HILL,PA,72,4,Dark,Clear,Yard,Freight Train,0,19900,0,22588,H305,40.611937,-75.426702,69.2,71.7,64.4
CSX,000157413,2016-02-23,4:30 AM,Other impacts,0,MCKEES ROCKS,PA,25,4,Dark,Clear,Main,Cut of cars,0,8271,1775,39692,M201,40.351731,-79.867347,38.8,42.6,47.3
NS,114395,2015-02-17,9:20 PM,Derailment,0,NORTH CHARLESTON,SC,40,4,Dark,Clear,Yard,Freight Train,3,900,25123,27943,H306,32.82851,-79.952679,41.1,46.6,41.5
NS,145001,2022-04-18,4:10 AM,Side collision,0,CONWAY,PA,35,1,Dawn,Clear,Yard,Freight Train,4,18700,0,22326,H307,40.672361,-80.251826,38.4,36.8,35.4
UP,1223PN008,2023-12-07,3:13 AM,Other impacts,0,STANFIELD,OR,39,4,Dark,Clear,Yard,Yard/switching,2,0,48844,48944,H312,45.796308,-119.268298,51.1,46.8,41.1
NS,145808,2022-07-12,6:15 PM,Other (describe in narrative),0,MASCOT,TN,72,3,Dusk,Clear,Yard,Freight Train,4,463,22074,22537,H702,36.033044,-83.817204,76.5,77.9,75.9
CSX,000181828,2019-03-13,5:20 PM,Side collision,0,NORTH CHARLESTON,SC,60,2,Day,Clear,Yard,Single Car,7,10764,97,11315,H318,32.85697,-80.022954,57.6,56.6,64.1
BNSF,HL0524115,2024-05-24,1:24 AM,Derailment,0,MEMPHIS,TN,73,4,Dark,Clear,Yard,Yard/switching,5,154,298,14185,H306,35.036771,-89.913782,73.4,73.4,77.7
NS,139997,2020-12-13,2:30 AM,Other impacts,0,COLUMBIA,SC,50,4,Dark,Cloudy,Yard,Yard/switching,3,4900,0,67926,H306,33.96799,-80.99269,55.1,62.5,58.8
NS,137134,2020-02-11,11:05 AM,Hwy-rail crossing,0,BLAWNOX,PA,32,2,Day,Snow,Main,Freight Train,37,8755,25200,33955,M303,40.489624,-79.863921,42.3,35.8,32.5
RCPE,RCP789521D,2021-05-23,4:30 PM,Fire/violent rupture,0,HIGHMORE,SD,80,2,Day,Clear,Main,Freight Train,23,100000,0,100000,E73L,44.522139,-99.507397,57.8,65.7,66.6
BNSF,HL1118105,2018-11-06,5:10 AM,Side collision,0,MEMPHIS,TN,55,1,Dawn,Clear,Yard,Yard/switching,0,2500,0,12040,H316,35.023033,-89.887978,58.5,60.2,55
NS,156968,2024-06-05,3:37 AM,Derailment,0,ENOLA,PA,71,4,Dark,Cloudy,Yard,Freight Train,5,29590,4524,34114,M409,40.279833,-76.922472,77.4,73.8,78.3
NS,120766,2016-06-07,8:00 AM,Derailment,0,CHATTANOOGA,TN,66,2,Day,Clear,Yard,Yard/switching,5,54849,12364,67213,M411,35.060735,-85.2668,76.6,75.9,72.8
BNSF,RD0117122,2017-01-27,8:26 AM,Derailment,0,JASPER,TX,65,2,Day,Cloudy,Yard,Freight Train,2,246984,193000,439984,M101,30.928961,-93.98441,48.6,44.6,48.4
WC,975856,2018-10-14,2:45 AM,Other (describe in narrative),0,GARNET,MI,36,4,Dark,Clear,Main,Freight Train,25,16500,16274,32774,E53C,46.158711,-85.322319,38.6,42,34.3
UP,0317FW044,2017-03-30,6:50 PM,Other impacts,0,FORT WORTH,TX,77,2,Day,Clear,Yard,Freight Train,1,143169,0,260716,H307,32.714522,-97.397322,68.4,64.1,69.4
CSX,000205490,2022-06-11,1:25 AM,Side collision,0,NASHVILLE,TN,80,4,Dark,Clear,Yard,Yard/switching,4,89159,0,166430,H306,36.112136,-86.770713,70.8,74.7,80.5
ATK,143401,2016-07-21,8:58 AM,Hwy-rail crossing,0,GLENDORA,MS,89,2,Day,Clear,Main,Passenger Train - Pulling,45,46031,0,46056,M302,33.91824,-90.286125,84.6,85.7,86.2
ATK,171572,2022-08-04,3:27 PM,Hwy-rail crossing,0,DURHAM,NC,93,2,Day,Clear,Main,Passenger Train - Pulling,68,16530,0,17424,M303,35.938319,-78.849327,82,83.6,83.3
CSX,000185236,2019-09-09,3:45 PM,Derailment,0,BROWNSVILLE,TN,90,2,Day,Clear,Yard,Freight Train,0,3289,32675,35964,E08C,35.604028,-89.239211,74.7,79.5,77.3
BLE,841905,2015-02-25,9:30 PM,Derailment,0,BUTLER,PA,18,4,Dark,Clear,Main,Freight Train,38,318314,309379,627693,E61C,40.943723,-79.924939,8.2,23.2,16.3
CSX,000185385,2019-09-17,6:00 AM,Derailment,0,NASHVILLE,TN,73,4,Dark,Clear,Industry,Yard/switching,4,4804,6548,11352,H702,36.126156,-86.772041,83.9,83.4,80.6
BNSF,NW0819108,2019-08-12,2:30 AM,Derailment,0,MADRAS,OR,55,4,Dark,Clear,Main,Freight Train,20,9500,319273,328773,M404,44.817986,-121.07653,61.8,62.9,68.5
CSX,000185468,2019-09-19,4:00 AM,Derailment,0,NASHVILLE,TN,73,1,Dawn,Clear,Yard,Yard/switching,4,11032,1782,12814,M404,36.112142,-86.770737,80.6,79.2,78.7
BNSF,HL0123111,2023-01-13,5:00 PM,Derailment,0,MEMPHIS,TN,39,3,Dusk,Clear,Yard,Yard/switching,7,3545,12282,15827,H607,35.02344,-89.890382,55,36.3,35.9
NS,142164,2021-07-12,9:49 AM,Other impacts,0,ALLENTOWN,PA,90,2,Day,Clear,Yard,Cut of cars,0,41176,0,41176,H601,40.611934,-75.426704,73.8,77.2,74.1
UP,0117HO019,2017-01-05,10:30 PM,Obstruction,0,STAFFORD,TX,45,4,Dark,Clear,Main,Freight Train,35,2928,29321,32249,M402,29.622207,-95.57038,47.3,51.8,35.3
NS,130503,2018-08-08,7:45 PM,Other (describe in narrative),0,ALTOONA,PA,75,3,Dusk,Clear,Yard,Yard/switching,4,50410,5777,56187,H702,40.51778,-78.395867,75.3,75,74.6
CRSH,117833,2015-10-18,12:00 AM,Raking collision,0,PHILADELPHIA,PA,36,4,Dark,Clear,Yard,Cut of cars,0,28972,0,125377,H306,39.902887,-75.139811,50,44.2,43.7
KCS,15121401,2015-12-14,3:55 AM,Obstruction,0,JEFFERSON,TX,51,4,Dark,Clear,Main,Freight Train,40,45230,0,45230,M404,32.716124,-94.252449,58.5,54.1,59
PTRA,2016000041,2016-11-19,5:15 AM,Raking collision,0,DEER PARK,TX,50,4,Dark,Cloudy,Siding,Freight Train,4,45000,0,45000,H306,29.720703,-95.122968,69.9,54.9,52.8
BNSF,HL0517105,2017-05-05,11:19 AM,Derailment,0,MEMPHIS,TN,70,2,Day,Clear,Yard,Yard/switching,5,11412,11442,22854,H702,35.020642,-89.884634,54.2,57.7,64.8
UP,0417HO003,2017-04-05,4:30 AM,Derailment,0,CORPUS CHRISTI,TX,60,4,Dark,Cloudy,Industry,Freight Train,4,68219,10000,78219,T222,27.815778,-97.468878,75.5,72.8,67
NS,124000,2017-02-15,5:25 PM,Other impacts,0,WINNSBORO,SC,57,3,Dusk,Clear,Main,Spec. MoW Equip.,2,30000,0,33373,H997,34.419507,-81.099089,54.2,52.8,45.9
CSX,000193430,2020-10-23,6:40 PM,Hwy-rail crossing,0,MASON,TN,54,3,Dusk,Cloudy,Main,Freight Train,40,3849,90174,94023,M302,35.411261,-89.532289,72.1,70.6,49.4
NS,137530,2020-03-19,4:00 PM,Other (describe in narrative),0,OBERLIN,PA,55,3,Dusk,Cloudy,Yard,Yard/switching,8,114000,9312,123312,H306,40.262669,-76.788229,47.8,48.6,60.6
CSX,000199753,2021-08-28,1:20 AM,Derailment,0,VONORE,TN,80,4,Dark,Clear,Industry,Freight Train,7,4000,0,105483,H307,35.581271,-84.268054,79,80.1,79.4
NS,145870,2022-07-16,7:40 PM,Other (describe in narrative),0,CHATTANOOGA,TN,90,3,Dusk,Clear,Yard,Freight Train,5,172215,24975,197190,H702,35.072249,-85.255534,81.6,83.5,83.2
NS,151546,2022-11-24,2:52 PM,Other impacts,0,CHATTANOOGA,TN,67,2,Day,Clear,Yard,Cut of cars,0,1400,0,17400,M411,35.07225,-85.255535,46.1,52.6,56.5
UP,0516HO029,2016-05-30,5:30 PM,Derailment,0,HOUSTON,TX,80,2,Day,Clear,Yard,Freight Train,6,11030,2650,13680,E40C,29.803412,-95.300268,81.4,79.2,80.1
CSX,000152743,2015-10-03,6:10 AM,Other impacts,0,GREENWOOD,SC,55,4,Dark,Rain,Yard,Yard/switching,8,35293,0,35293,H301,34.176627,-82.187181,58.8,57.3,63.7
UP,0816FW007,2016-08-04,11:10 AM,Hwy-rail crossing,0,STANTON,TX,88,2,Day,Clear,Main,Freight Train,51,13143,31180,44323,M304,32.124604,-101.80146,88.4,89.6,88.8
CSX,000211139,2023-04-07,1:00 PM,Other (describe in narrative),0,GEORGETOWN,SC,50,2,Day,Clear,Industry,Freight Train,4,13728,0,13728,M501,33.372024,-79.290497,71.3,68,48.8
ANR,9616,2016-02-11,2:00 PM,Other (describe in narrative),0,LUFKIN,TX,75,2,Day,Clear,Yard,Cut of cars,0,50000,1000,51000,M199,31.23515,-94.47162,48.9,59.4,59.8
UP,0516HO009,2016-05-12,12:05 PM,Derailment,0,HOUSTON,TX,80,2,Day,Clear,Yard,Yard/switching,4,1611,3222,14303,H021,29.78974,-95.299125,78.8,80.7,77.8
NS,121400,2016-07-25,6:40 PM,Derailment,0,TAYLOR,PA,75,3,Dusk,Cloudy,Yard,Freight Train,5,2000,13191,15191,H503,41.38576,-75.706269,79.7,78.3,77.1
BNSF,HL1220110,2020-12-16,6:30 AM,Derailment,0,MEMPHIS,TN,35,1,Dawn,Cloudy,Yard,Yard/switching,5,57004,1500,58504,S006,35.022016,-89.886448,33.7,35.5,33.6
NS,140229,2021-01-11,5:40 PM,Derailment,0,TAYLOR,PA,31,3,Dusk,Clear,Industry,Freight Train,7,79649,0,79649,H303,41.389784,-75.693642,29.8,27.2,31
NS,131337,2018-10-15,5:53 AM,Rear end collision,0,NEW GALILEE,PA,58,1,Dawn,Rain,Main,Light loco(s),14,32,0,69724,H222,40.81716,-80.397623,46.8,54.9,43.4
UP,0817HO037,2017-08-26,3:22 PM,Derailment,0,BLOOMINGTON,TX,80,2,Day,Rain,Yard,Cut of cars,10,38535,1013,39548,M105,28.646935,-96.892337,76.4,76.4,76
NS,123784,2017-01-31,9:50 PM,Other impacts,0,WEST FAIRVIEW,PA,32,4,Dark,Clear,Yard,Yard/switching,4,18795,0,37591,E08C,40.279807,-76.922451,30.5,32.1,42.9
NS,120595,2016-05-21,12:10 PM,Derailment,0,WEST NORRITON,PA,62,2,Day,Cloudy,Yard,Yard/switching,4,23533,300,23833,E64L,40.115086,-75.395279,60.1,54.7,55.9
BNSF,GC1215103,2015-12-03,3:31 AM,Other impacts,0,LONGVIEW,TX,40,4,Dark,Fog,Main,Freight Train,3,19225,0,19225,H018,32.445204,-94.677196,45.6,44,43.3
NS,155821,2024-02-21,9:20 AM,Hwy-rail crossing,0,SPRINGDALE,PA,40,2,Day,Clear,Main,Freight Train,10,2000,18022,20022,M302,40.536302,-79.783861,35.9,43.4,44.8
BPRR,BPR876521G,2021-09-11,7:20 PM,Hwy-rail crossing,0,ELLWOOD CITY,PA,65,3,Dusk,Clear,Main,Freight Train,25,7500,150000,157500,M304,40.848177,-80.275236,59.6,62.8,71.9
CSX,000153698,2015-10-28,9:31 AM,Other impacts,0,PHILADELPHIA,PA,65,2,Day,Rain,Yard,Cut of cars,5,737,106,11317,H018,39.898268,-75.17376,51,63,66.1
BNSF,HL0820127,2020-08-28,6:41 AM,Derailment,0,MEMPHIS,TN,80,1,Dawn,Rain,Yard,Yard/switching,6,4402,50000,54402,H307,35.027789,-89.896046,79.8,76.5,81.8
BNSF,RD0317105,2017-03-04,7:30 PM,Derailment,0,SWEETWATER,TX,64,3,Dusk,Clear,Yard,Freight Train,4,76878,4000,80878,E25C,32.506202,-100.396188,52,54.9,64.1
UP,1023PN034,2023-10-28,3:32 PM,Derailment,0,STANFIELD,OR,42,2,Day,Cloudy,Yard,Yard/switching,10,2954,10080,13034,E30C,45.796534,-119.268289,40.4,33.3,32.9
CSX,000205490,2022-06-11,1:25 AM,Side collision,0,NASHVILLE,TN,80,4,Dark,Clear,Yard,Freight Train,0,47331,29940,166430,H306,36.112136,-86.770713,70.8,74.7,80.5
NS,133249,2019-03-18,4:40 AM,Derailment,0,CONWAY,PA,30,1,Dawn,Cloudy,Yard,Yard/switching,4,600,16393,16993,S006,40.672356,-80.251823,33.6,34,35.4
CSX,000186820,2019-11-28,5:45 AM,Other impacts,0,NASHVILLE,TN,34,4,Dark,Cloudy,Yard,Yard/switching,5,15770,0,17661,H306,36.112142,-86.770737,55.9,42.2,48.3
ATK,144604,2016-10-11,12:27 AM,Other (describe in narrative),0,COATESVILLE,PA,35,4,Dark,Clear,Main,Passenger Train - Pulling,90,13557,9235,22792,E00L,39.9929,-75.7452,51.6,51,53.7
NS,151317,2022-10-30,1:45 AM,Other impacts,0,ALLENTOWN,PA,55,4,Dark,Clear,Yard,Single Car,0,750,0,40842,H312,40.611935,-75.426704,43.7,44.9,51.5
SEPA,18710,2015-07-01,5:20 AM,Other (describe in narrative),0,RADNOR,PA,70,1,Dawn,Cloudy,Main,Passenger Train - Pulling,50,5272,0,23157,M404,40.0496,-75.4038,73.1,75.4,70.5
NS,136152,2019-11-08,2:17 PM,Rear end collision,0,GEORGES STATION,PA,36,2,Day,Clear,Main,Freight Train,0,306487,0,1495922,H222,40.317328,-79.48932,40.3,27.9,30.6
CSX,000211261,2023-05-11,3:00 AM,Derailment,0,MASON,TN,68,4,Dark,Cloudy,Main,Freight Train,45,339043,472885,811928,M103,35.424855,-89.494995,71.9,71.6,71.5
NS,124374,2017-03-17,7:55 PM,Other impacts,0,WEST FAIRVIEW,PA,36,3,Dusk,Clear,Yard,Cut of cars,0,823,0,13030,H018,40.279807,-76.922451,30.8,35.3,37.8
NS,151770,2022-12-20,12:30 PM,Hwy-rail crossing,0,COLLEGEDALE,TN,45,2,Day,Cloudy,Main,Freight Train,30,1243923,30867,1274790,M303,35.052353,-85.044243,36.2,42.9,42.4
CSX,000202948,2022-02-07,5:00 AM,Other impacts,0,NORTH CHARLESTON,SC,41,1,Dawn,Rain,Yard,Yard/switching,8,14886,0,41945,H018,32.856925,-80.022907,42.1,43.3,45.1
BNSF,HL0124102,2024-01-05,2:00 AM,Derailment,0,MEMPHIS,TN,28,4,Dark,Clear,Yard,Yard/switching,7,33415,0,33415,E46C,35.026616,-89.891568,34.4,35.9,41
UP,1018LK009,2018-10-08,10:45 PM,Derailment,0,MEMPHIS,TN,80,4,Dark,Clear,Main,Freight Train,8,27931,66091,98806,H702,35.124531,-90.029564,79.7,79.4,79.1
NS,117019,2015-08-19,12:32 PM,Derailment,0,HANAHAN,SC,88,2,Day,Clear,Main,Freight Train,43,202384,125000,327384,H704,32.942879,-80.06986,78.8,81.2,79.5
CSX,000170899,2017-08-13,3:27 PM,Other impacts,0,NASHVILLE,TN,89,2,Day,Cloudy,Yard,Cut of cars,0,144,560,15629,H018,36.100736,-86.75124,78.4,76.8,75.5
ARR,2017082,2017-04-10,6:57 PM,Derailment,0,WASILLA,AK,0,3,Dusk,Clear,Main,Passenger Train - Pulling,23,86341,0,86341,M503,61.333894,-149.184654,38.3,36.1,39.8
CSX,000211634,2023-06-05,7:05 AM,Derailment,0,NASHVILLE,TN,60,1,Dawn,Clear,Yard,Yard/switching,6,23413,28145,103379,H303,36.112136,-86.770713,76.6,77.4,76.6
UP,0921PN018,2021-09-22,7:04 PM,Other impacts,0,STANFIELD,OR,79,3,Dusk,Cloudy,Yard,Cut of cars,4,70531,0,149060,H020,45.795103,-119.256247,59.7,62.4,64.2
UP,1022PN020,2022-10-18,11:30 AM,Derailment,0,EUGENE,OR,50,2,Day,Fog,Yard,Yard/switching,4,617,99746,100363,H702,44.057389,-123.10699,58.1,55.8,56.5
