reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
IC,878641,2016-02-05,8:30 AM,Derailment,0,CHICAGO,IL,30.0,2,Day,Snow,Yard,Yard/switching,5,17820,5838,23658,T220,41.916522000000001,-87.781001000000003
KCS,15080804,2015-08-08,1:45 PM,Derailment,0,HEAVENER,OK,102.0,2,Day,Clear,Yard,Yard/switching,4,12387,29670,42057,H318,34.891351,-94.602407999999997
BNSF,SW0819201,2019-08-22,4:44 PM,Hwy-rail crossing,0,PORTALES,NM,88.0,2,Day,Clear,Main,Freight Train,35,193307,436439,629746,M302,34.215310000000002,-103.30112
BNSF,CA1123109,2023-11-12,5:49 AM,Derailment,0,BAKERSFIELD,CA,55.0,1,Dawn,Clear,Main,Freight Train,20,1131,0,1131,T221,35.179879999999997,-118.49506
BNSF,CH0321105,2021-03-10,9:15 AM,Other impacts,0,GALESBURG,IL,45.0,2,Day,Clear,Yard,Yard/switching,4,23563,21000,44563,M105,40.914129000000003,-90.380521000000002
ITHR,210921001,2021-09-21,9:15 AM,Obstruction,0,ITHACA,NY,65.0,2,Day,Clear,Main,Spec. MoW Equip.,0,0,0,50000,H207,42.359496999999998,-76.553662000000003
UP,1219GC030,2019-12-30,8:54 PM,Other impacts,0,LIVONIA,LA,46.0,4,Dark,Clear,Yard,Single Car,1,650,0,38726,S015,30.522687999999999,-91.551980999999998
UP,0923HL025,2023-09-24,12:15 PM,Derailment,0,KANSAS CITY,MO,78.0,2,Day,Clear,Yard,Yard/switching,10,21282,219577,478551,T221,39.122008000000001,-94.523465000000002
UP,0515KC010,2015-05-27,8:50 PM,Hwy-rail crossing,0,MINNEOLA,KS,55.0,4,Dark,Rain,Main,Freight Train,52,14068,45795,59863,M399,37.451225000000001,-99.997561000000005
BNSF,RD0118121,2018-01-25,10:30 AM,Derailment,0,TULSA,OK,51.0,2,Day,Clear,Yard,Yard/switching,8,15711,2000,17711,H703,36.151570999999997,-96.000838000000002
WC,1078093,2021-07-26,10:15 PM,Other impacts,0,GARY,IN,67.0,4,Dark,Clear,Yard,Yard/switching,5,51786,0,51820,M599,41.629747999999999,-87.405986999999996
BNSF,SW1219106,2019-12-13,3:03 PM,Side collision,0,BELEN,NM,50.0,2,Day,Clear,Yard,Yard/switching,5,113604,0,355733,H305,34.660161000000002,-106.767077
BNSF,RD0620131,2020-06-26,3:25 AM,Obstruction,0,DAVIS,OK,80.0,4,Dark,Clear,Main,Freight Train,38,800,30000,30800,M402,34.491996,-97.116564999999994
NS,135722,2019-10-02,1:47 PM,Other impacts,0,CINCINNATI,OH,92.0,2,Day,Clear,Yard,Cut of cars,2,20000,0,25429,H318,39.105024,-84.539754000000002
CSX,000203198,2022-02-20,12:18 AM,Obstruction,0,SPENCER,MA,25.0,4,Dark,Clear,Main,Spec. MoW Equip.,21,936927,80,946604,M501,42.200336999999998,-71.994189000000006
UP,1016TC007,2016-10-24,11:29 AM,Derailment,0,SAVAGE,MN,50.0,2,Day,Clear,Yard,Freight Train,4,10592,15200,25792,E60C,44.779471999999998,-93.337667999999994
UP,0224HL010,2024-02-15,11:30 AM,Derailment,0,KANSAS CITY,MO,39.0,2,Day,Clear,Main,Freight Train,8,153657,40792,194449,M299,39.116346,-94.499798999999996
NS,156645,2024-05-09,1:40 PM,Derailment,0,GRANITE CITY,IL,76.0,2,Day,Clear,Yard,Yard/switching,7,13039,13000,26039,M405,38.717140999999998,-90.146225000000001
MRL,2017047,2017-04-08,8:00 AM,Other impacts,0,LAUREL,MT,48.0,2,Day,Cloudy,Yard,Cut of cars,4,190601,0,208109,H306,45.676327999999998,-108.73944400000001
CSX,000153084,2015-10-11,1:50 AM,Other impacts,0,SENECA,IL,55.0,4,Dark,Clear,Yard,Freight Train,4,80339,0,89878,H302,41.319101000000003,-88.611721000000003
UP,1222HL001,2022-12-03,10:48 AM,Derailment,0,KANSAS CITY,MO,22.0,2,Day,Cloudy,Yard,Freight Train,5,204488,72225,276713,T220,39.120970999999997,-94.545983000000007
BNSF,NE0915101,2015-09-08,12:15 AM,Derailment,0,LINCOLN,NE,75.0,4,Dark,Rain,Yard,Freight Train,5,18874,0,18874,M105,40.808052000000004,-96.725672000000003
CSX,000170967,2017-03-14,4:25 PM,Other impacts,0,ROCKY MOUNT,NC,51.0,3,Dusk,Cloudy,Main,Freight Train,45,20500,0,20500,M404,35.918852999999999,-77.804446999999996
IHB,2105,2015-05-29,8:58 AM,Side collision,0,HAMMOND,IN,82.0,2,Day,Clear,Yard,Yard/switching,5,18217,0,33403,H305,41.612786999999997,-87.499555000000001
NS,140840,2021-03-05,6:45 PM,Side collision,0,GREENSBORO,NC,45.0,3,Dusk,Clear,Yard,Yard/switching,3,0,0,25000,H018,36.079922000000003,-79.785819000000004
UP,0623TO004,2023-06-04,11:06 AM,Derailment,0,MARLOW,OK,78.0,2,Day,Clear,Main,Freight Train,48,1002469,158298,1160767,E62C,34.660539999999997,-97.954358999999997
IAIS,2022041,2022-09-25,4:00 AM,Derailment,0,DES MOINES,IA,76.0,4,Dark,Clear,Main,Yard/switching,10,600000,700000,1952971,H599,41.587400000000002,-93.589755999999994
NICD,N2260004,2022-02-13,11:15 PM,Other impacts,0,CHICAGO,IL,16.0,4,Dark,Cloudy,Main,Commuter Train - Pulling,65,0,0,39710,M599,41.800620000000002,-87.587090000000003
DQE,ID220080,2022-07-11,3:59 PM,Derailment,0,EAGLETOWN,OK,88.0,2,Day,Clear,Main,Freight Train,25,1200200,118060,1318260,E07C,34.021590000000003,-94.474249999999998
UP,0517KC021,2017-05-21,2:13 PM,Derailment,0,PONDCREEK,OK,69.0,2,Day,Clear,Main,Freight Train,43,224441,238378,462819,E61C,36.682032999999997,-97.799412000000004
SW,SWC826152D,2015-08-26,1:30 PM,Derailment,0,CARLSBAD,NM,82.0,2,Day,Clear,Industry,Freight Train,5,12500,0,12500,H306,32.499099999999999,-104.2634
CSX,000159846,2016-05-18,7:23 AM,Raking collision,0,SELKIRK,NY,55.0,1,Dawn,Cloudy,Yard,Yard/switching,5,2000,0,14642,H607,42.565902999999999,-73.854184000000004
UP,0124PR011,2024-01-15,3:19 PM,Hwy-rail crossing,0,FRANKLIN GROVE,IL,-1.0,2,Day,Clear,Main,Freight Train,30,7207,106875,114082,M303,41.848213999999999,-89.278353999999993
BNSF,SW0118102,2018-01-07,5:16 PM,Side collision,0,CLOVIS,NM,48.0,3,Dusk,Clear,Main,Freight Train,26,20000,23000,43108,H220,34.398606000000001,-103.223721
BNSF,NW0517117,2017-05-31,9:45 PM,Derailment,0,BEND,OR,50.0,4,Dark,Clear,Siding,Freight Train,9,1806,12052,13858,H307,44.050963000000003,-121.302678
UP,0115WH009,2015-01-20,9:40 PM,Other impacts,0,PRYOR,OK,30.0,3,Dusk,Fog,Industry,Freight Train,5,8629,3000,11629,H306,36.246836999999999,-95.336928
CSX,000199508,2021-08-16,6:51 PM,Hwy-rail crossing,0,COLUMBUS GROVE,OH,83.0,3,Dusk,Clear,Main,Freight Train,27,2000,34471,36471,M304,40.919966000000002,-84.059023999999994
KRR,KRR330617G,2017-06-14,4:35 AM,Hwy-rail crossing,0,DURANT,OK,71.0,4,Dark,Cloudy,Main,Freight Train,24,7000,7000,14000,M304,33.995702000000001,-96.401291999999998
CRSH,136525,2019-12-13,4:00 PM,Other impacts,0,STATEN ISLAND,NY,45.0,3,Dusk,Rain,Yard,Freight Train,5,34655,0,49672,H008,40.633215999999997,-74.181524999999993
NS,156229,2024-04-02,3:10 AM,Other (describe in narrative),0,OREGON,OH,42.0,4,Dark,Rain,Yard,Yard/switching,4,1710,37000,38710,H702,41.666977000000003,-83.474673999999993
CSX,000167219,2017-03-01,10:41 AM,Derailment,0,BIRMINGHAM,AL,70.0,2,Day,Clear,Yard,Cut of cars,7,31441,125,31566,E4BC,33.543607000000002,-86.790088999999995
UP,0823GL036,2023-08-16,11:34 AM,Derailment,0,GRAND ISLAND,NE,82.0,2,Day,Clear,Yard,Yard/switching,2,6475,66000,72475,H307,40.932932999999998,-98.324405999999996
UP,1123LA037,2023-11-17,9:05 AM,Other (describe in narrative),0,MIRA LOMA,CA,53.0,2,Day,Clear,Yard,Freight Train,9,29709,0,29709,E37C,34.024541999999997,-117.540077
UP,0817PD012,2017-08-16,3:20 AM,Derailment,0,STANFIELD,OR,61.0,4,Dark,Clear,Yard,Yard/switching,0,12148,1760,33500,S007,45.797635999999997,-119.31563300000001
BNSF,SF0215105,2015-02-15,2:25 PM,Derailment,0,WESTALTON,MO,19.0,2,Day,Clear,Siding,Freight Train,4,5924,5500,11424,H702,38.904266999999997,-90.328901999999999
BNSF,KS1217202,2017-12-27,1:27 PM,Hwy-rail crossing,0,PARTRIDGE,KS,19.0,2,Day,Clear,Main,Freight Train,56,13500,500,14000,M302,37.970965,-98.142206000000002
NS,123074,2016-12-09,6:50 AM,Hwy-rail crossing,0,WRIGHT CITY,MO,30.0,1,Dawn,Clear,Main,Spec. MoW Equip.,25,24547,0,24547,M302,38.826892999999998,-91.035876000000002
WC,1077357,2021-07-21,12:37 AM,Derailment,0,GARY,IN,67.0,4,Dark,Clear,Yard,Yard/switching,5,266290,0,331493,H399,41.629506999999997,-87.406373000000002
BNSF,SF0716103,2016-07-05,11:07 PM,Derailment,0,TULSA,OK,86.0,4,Dark,Clear,Yard,Freight Train,10,34729,5000,39729,E40C,36.110728999999999,-96.015660999999994
BNSF,CH0618105,2018-06-08,1:36 PM,Derailment,0,KAHOKA,MO,90.0,2,Day,Clear,Main,Cut of cars,0,6100,0,1427724,E53C,40.429374000000003,-91.787575000000004
ATK,177434,2023-11-21,11:55 AM,Derailment,0,NEW YORK,NY,48.0,2,Day,Cloudy,Main,,0,0,0,85960,E49C,40.750476999999997,-73.994748999999999
UP,0817LK020,2017-08-13,8:25 AM,Derailment,0,SALLISAW,OK,79.0,2,Day,Rain,Main,Freight Train,30,1072201,171036,1243237,M103,35.450839999999999,-94.707894999999994
KRR,KRR699915D,2015-02-27,2:50 PM,Derailment,0,HUGO,OK,30.0,2,Day,Snow,Yard,Freight Train,7,12757,1173,13930,M503,34.012390000000003,-95.527240000000006
MDS,16042001,2016-04-20,9:45 AM,Derailment,0,STONEWALL,MS,59.0,2,Day,Clear,Main,Freight Train,7,49000,35000,84000,E65C,32.138891999999998,-88.798044000000004
UP,1223HL001,2023-12-03,1:46 AM,Other impacts,0,WICHITA,KS,29.0,4,Dark,Fog,Yard,Single Car,5,5681,0,53098,E22C,37.726643000000003,-97.325102000000001
KCS,16031901,2016-03-19,11:50 AM,Other impacts,0,MONROE,LA,58.0,2,Day,Clear,Yard,Cut of cars,0,37556,0,130989,H318,32.497774999999997,-92.094516999999996
KCS,21041201,2021-04-12,2:30 PM,Derailment,0,SHREVEPORT,LA,85.0,2,Day,Clear,Yard,Yard/switching,7,14650,23213,37863,E40C,32.527749,-93.827226999999993
BNSF,CH0521105,2021-05-08,10:50 PM,Derailment,0,CICERO,IL,39.0,4,Dark,Rain,Yard,Cut of cars,0,4990,0,45572,H704,41.837173999999997,-87.776391000000004
ATK,160855,2019-08-26,9:40 AM,Derailment,0,NEW YORK,NY,75.0,2,Day,Clear,Yard,Yard/switching,6,57000,5000,62000,E4BC,40.739823999999999,-73.935415000000006
TRRA,24011I,2024-04-10,9:56 PM,Derailment,0,ST LOUIS,MO,53.0,4,Dark,Clear,Yard,Yard/switching,2,0,17538,17538,H704,38.644399,-90.182562000000004
CSX,000166099,2017-01-18,4:20 AM,Derailment,0,WALBRIDGE,OH,35.0,1,Dawn,Cloudy,Yard,Cut of cars,0,17496,0,18303,M411,41.573729999999998,-83.513593999999998
CSX,000209358,2023-01-19,10:42 AM,Hwy-rail crossing,0,WINGATE,NC,60.0,2,Day,Clear,Main,Freight Train,31,12866,8178,21044,M303,34.983367999999999,-80.449055999999999
UP,1015SL013,2015-10-20,8:15 PM,Derailment,0,EAST ST LOUIS,IL,65.0,4,Dark,Cloudy,Yard,Freight Train,3,65243,0,214259,H503,38.582855000000002,-90.135947999999999
UP,0719HL002,2019-07-03,11:36 AM,Fire/violent rupture,0,INDEPENDENCE,MO,81.0,2,Day,Clear,Main,,0,0,165,40165,E74L,39.061281000000001,-94.414978000000005
CP,1001444175,2021-03-05,9:05 PM,Other (describe in narrative),0,KANSAS CITY,MO,40.0,4,Dark,Clear,Yard,Light loco(s),4,36627,0,39617,H702,39.128878999999998,-94.521243999999996
UP,0522GP015,2022-05-20,4:58 PM,Other impacts,0,NORTH PLATTE,NE,54.0,2,Day,Cloudy,Yard,Yard/switching,4,15806,800,16606,M411,41.152912999999998,-100.824316
ATK,170886,2022-06-08,8:36 PM,Obstruction,0,ALTONA,IL,68.0,4,Dark,Clear,Main,Passenger Train - Pulling,68,117663,0,117663,M404,41.132734999999997,-90.118976000000004
OHCR,OHC303523D,2023-01-19,2:30 PM,Derailment,0,TRINWAY,OH,50.0,2,Day,Clear,Main,Yard/switching,3,2500000,0,2500000,H306,40.145125,-82.003226999999995
CSX,000179753,2018-11-08,10:39 AM,Hwy-rail crossing,0,PALATKA,FL,84.0,2,Day,Clear,Main,,0,0,97,35938,M304,29.745546999999998,-81.642086000000006
CUOH,CUO739724D,2024-03-19,3:48 AM,Derailment,0,AMSTERDAM,OH,30.0,4,Dark,Cloudy,Main,Freight Train,8,0,138520,138520,T221,40.400817000000004,-80.905167000000006
UP,0818KC026,2018-08-29,1:06 AM,Derailment,0,ENID,OK,65.0,4,Dark,Cloudy,Main,Freight Train,13,47009,73032,120041,E45C,36.408225999999999,-97.871032999999997
BNSF,HL0323104,2023-03-04,10:00 AM,Derailment,0,OMAHA,NE,42.0,2,Day,Clear,Yard,Yard/switching,5,3600,119649,123249,E21C,41.226526999999997,-95.916285999999999
BNSF,HL0724115,2024-07-20,4:50 PM,Other (describe in narrative),0,LINCOLN,NE,77.0,2,Day,Cloudy,Yard,Yard/switching,5,27558,0,27558,H995,40.808025999999998,-96.753759000000002
TPW,TPW572720S,2020-10-18,10:30 AM,Other impacts,0,SHELDON,IL,63.0,2,Day,Clear,Main,Cut of cars,0,46309,0,53019,H307,40.770277999999998,-87.538055999999997
LI,EQ20170201,2017-02-07,8:10 PM,Derailment,0,BABYLON,NY,41.0,4,Dark,Cloudy,Yard,EMU,5,0,57161,57161,M507,40.705101999999997,-73.313194999999993
ATK,167591,2021-07-02,11:50 PM,Derailment,0,NEW YORK,NY,60.0,4,Dark,Rain,Yard,Yard/switching,3,15720,2500,18220,E64C,40.747121999999997,-73.932321999999999
ATK,178950,2023-04-15,9:27 PM,Obstruction,0,LAUREL,MS,63.0,4,Dark,Clear,Main,Passenger Train - Pulling,30,24795,0,24795,M404,31.696936000000001,-89.124756000000005
BNSF,CH1119115,2019-11-21,6:45 AM,Derailment,0,ELWOOD,IL,30.0,1,Dawn,Cloudy,Yard,Freight Train,7,47293,8731,56024,H607,41.378546999999998,-88.154538000000002
BNSF,TC0222108,2022-02-17,8:55 AM,Derailment,0,FRAZEE,MN,-15.0,1,Dawn,Cloudy,Main,Freight Train,0,366103,0,2317435,T221,46.745069000000001,-95.749155000000002
CSX,000168199,2017-04-11,8:05 AM,Derailment,0,BEDFORD PARK,IL,51.0,2,Day,Cloudy,Yard,Freight Train,2,58200,0,75034,H702,41.765745000000003,-87.761230999999995
WE,210053NL,2021-08-13,8:55 AM,Side collision,0,CAREY,OH,80.0,2,Day,Clear,Yard,Yard/switching,12,75720,0,275720,H210,40.956404999999997,-83.344251999999997
ATK,177992,2024-01-12,8:15 AM,Other (describe in narrative),0,PLAINSBORO,NJ,46.0,2,Day,Cloudy,Main,Passenger Train - Pulling,108,20249,0,20249,E78L,40.347920000000002,-74.583749999999995
UP,0115KC005,2015-01-20,2:31 PM,Derailment,0,HERINGTON,KS,50.0,2,Day,Clear,Yard,Yard/switching,6,28340,3220,31560,E23C,38.692267999999999,-96.950413999999995
BNSF,CA0816104,2016-08-12,12:01 AM,Other impacts,0,BARSTOW,CA,85.0,4,Dark,Clear,Yard,Yard/switching,4,12609,0,12609,M407,34.897827999999997,-117.05092999999999
CAGY,CAG886316,2016-06-01,12:30 PM,Derailment,0,GREENWOOD,MS,86.0,2,Day,Cloudy,Main,,0,0,27723,32153,E4BC,33.484184999999997,-90.212132999999994
BNSF,SF0215112,2015-02-28,9:30 PM,Derailment,0,ST LOUIS,MO,27.0,4,Dark,Snow,Yard,Freight Train,9,103808,403685,507493,H504,38.605578999999999,-90.310046
BNSF,CH0123202,2023-01-25,10:27 AM,Hwy-rail crossing,0,GORIN,MO,32.0,2,Day,Cloudy,Main,Freight Train,26,13500,260000,273500,M302,40.360075999999999,-92.023656000000003
CSX,000191157,2020-07-02,8:15 AM,Raking collision,0,SELKIRK,NY,74.0,2,Day,Cloudy,Yard,Single Car,6,9105,0,17606,S014,42.565902999999999,-73.854184000000004
NS,134055,2019-05-24,2:00 PM,Other impacts,0,EVENDALE,OH,89.0,2,Day,Clear,Yard,Yard/switching,7,20090,0,20090,H601,39.264113999999999,-84.420348000000004
ATK,142489,2016-05-20,12:17 AM,Derailment,0,OLD SAYBROOK,CT,50.0,4,Dark,Clear,Main,,0,0,15200,15934,H018,41.298811000000001,-72.381573000000003
CFRC,19018,2019-01-18,7:56 PM,Obstruction,0,TAFT,FL,64.0,4,Dark,Clear,Main,Passenger Train - Pulling,57,4000,18855,22855,M402,28.458159999999999,-81.366979999999998
UP,0920GC034,2020-09-26,4:55 PM,Other impacts,0,MARINGOUIN,LA,81.0,2,Day,Clear,Yard,Yard/switching,3,11980,0,22084,M411,30.527573,-91.555701999999997
BNSF,PR0915202,2015-09-18,6:45 PM,Hwy-rail crossing,0,LODGE GRASS,MT,70.0,3,Dusk,Clear,Main,Freight Train,44,22359,200000,222359,M302,45.219478000000002,-107.38298899999999
BNSF,KS0415100,2015-04-03,3:00 AM,Derailment,0,VALLEY CENTER,KS,45.0,4,Dark,Cloudy,Main,Freight Train,1,124992,0,124992,M105,37.880294999999997,-97.404212999999999
CSX,000160290,2016-06-03,4:29 PM,Derailment,0,WALBRIDGE,OH,80.0,3,Dusk,Clear,Main,Freight Train,9,31389,40528,71917,M204,41.592266000000002,-83.499215000000007
UP,0720GP028,2020-07-26,1:01 PM,Fire/violent rupture,0,OGALLALA,NE,72.0,2,Day,Rain,Main,Freight Train,40,21405,0,21405,E73L,41.129617000000003,-101.686848
UP,0316PD003,2016-03-07,7:45 PM,Derailment,0,PORTLAND,OR,43.0,4,Dark,Clear,Yard,Light loco(s),10,37033,990,38023,H702,45.541930000000001,-122.68373699999999
CRSH,123002,2016-12-03,5:15 PM,Derailment,0,MELVINDALE,MI,38.0,3,Dusk,Cloudy,Yard,Freight Train,8,68415,0,68415,H312,42.269728000000001,-83.173340999999994
NS,121077,2016-07-01,5:05 PM,Derailment,0,RANDLEMAN,NC,83.0,3,Dusk,Clear,Main,Freight Train,21,19742,238765,258507,E40C,35.798651,-79.814684
BNSF,MT0915102,2015-09-10,2:40 PM,Other (describe in narrative),0,LIBBY,MT,77.0,2,Day,Clear,Main,Spec. MoW Equip.,10,250,40000,40250,H997,48.414240999999997,-115.48255899999999
UP,0120HL014,2020-01-04,1:43 AM,Derailment,0,OPTIMA,OK,31.0,4,Dark,Clear,Siding,Freight Train,3,18620,1425,20045,H211,36.804153999999997,-101.292514
UP,1122HL027,2022-11-29,10:30 AM,Other impacts,0,OKLAHOMA CITY,OK,61.0,2,Day,Clear,Yard,Yard/switching,2,11704,0,11704,E21C,35.468124000000003,-97.495301999999995
BNSF,SW0321105,2021-03-13,8:45 PM,Derailment,0,CLOVIS,NM,55.0,3,Dusk,Clear,Yard,Yard/switching,7,9489,0,32478,H306,34.396509999999999,-103.19772
NJTR,202402085,2024-01-03,9:03 PM,Derailment,0,BAY HEAD,NJ,32.0,2,Day,Clear,Yard,Commuter Train - Pushing,7,16554,8645,25199,E34C,40.075837,-74.047487000000004
UP,0223GC013,2023-02-17,1:41 PM,Other (describe in narrative),0,LOTTIE,LA,45.0,2,Day,Cloudy,Yard,Yard/switching,8,18709,0,18709,M507,30.520987999999999,-91.551672999999994
NS,122880,2016-11-24,4:00 PM,Other (describe in narrative),0,DADEVILLE,AL,60.0,3,Dusk,Clear,Industry,Cut of cars,0,33938,1500,35438,M406,32.849677,-85.754630000000006
CSX,000156408,2016-01-19,3:30 PM,Other impacts,0,NIAGARA FALLS,NY,30.0,2,Day,Cloudy,Yard,Light loco(s),8,15369,0,15369,H601,43.118651,-78.996527999999998
BNSF,HL0324109,2024-03-20,1:02 AM,Derailment,0,SPRINGFIELD,MO,45.0,4,Dark,Clear,Yard,Yard/switching,7,6890,433917,440807,H607,37.228745000000004,-93.316402999999994
NS,156493,2024-04-26,1:30 PM,Derailment,0,BRUNSWICK,GA,74.0,2,Day,Clear,Yard,Freight Train,10,90000,0,90097,H993,31.166779999999999,-81.501925999999997
BNSF,HL0119126,2019-01-21,2:30 AM,Derailment,0,LINCOLN,NE,16.0,4,Dark,Cloudy,Yard,Light loco(s),7,37500,0,37500,H307,40.807281000000003,-96.733788000000004
NS,135021,2019-08-03,8:00 PM,Other impacts,0,COLUMBUS,OH,72.0,4,Dark,Clear,Yard,Yard/switching,1,18000,0,18000,E29C,39.907871999999998,-82.947703000000004
CSX,000181844,2019-03-15,3:20 PM,Derailment,0,BALTIMORE,MD,40.0,2,Day,Clear,Main,Freight Train,4,259723,1000,260723,H514,39.313011000000003,-76.621768000000003
UP,0323HL024,2023-03-21,9:59 AM,Other impacts,0,HERINGTON,KS,42.0,2,Day,Cloudy,Yard,Cut of cars,0,25940,0,27232,H312,38.682017999999999,-96.948894999999993
BNSF,PR0222109,2022-02-13,1:06 PM,Derailment,0,ALLIANCE,NE,50.0,2,Day,Clear,Yard,Light loco(s),3,35749,80,35829,H307,42.092725000000002,-102.877917
NS,140289,2021-01-18,12:15 AM,Other (describe in narrative),0,BELLEVUE,OH,27.0,4,Dark,Clear,Yard,Cut of cars,0,6284,0,20066,E30C,41.29034,-82.788150999999999
IORY,IOR826021O,2021-07-10,5:15 PM,Derailment,0,BLOOMINGBURG,OH,72.0,2,Day,Clear,Main,,0,0,2500,11225,E89C,39.681182999999997,-83.308817000000005
ATK,155041,2018-08-25,7:40 PM,Derailment,0,NEW YORK NEW YORK,NY,72.0,3,Dusk,Clear,Yard,Yard/switching,5,33904,100000,133904,H704,42.660939999999997,-77.053650000000005
BNSF,HL0517120,2017-05-30,11:20 PM,Derailment,0,LINCOLN,NE,59.0,4,Dark,Clear,Yard,Freight Train,4,22000,2000,24000,H307,40.806801999999998,-96.733547000000002
UP,0818PD012,2018-08-10,10:55 PM,Derailment,0,PORTLAND,OR,70.0,4,Dark,Clear,Yard,Freight Train,2,13517,695,14212,H525,45.544505000000001,-122.684479
CSX,000194918,2021-01-10,8:40 PM,Derailment,0,WALTON,KY,29.0,4,Dark,Clear,Main,Freight Train,10,105610,6222,111832,E53C,38.893810999999999,-84.599149999999995
IHB,20242912,2024-06-22,2:40 AM,Derailment,0,HAMMOND,IN,75.0,4,Dark,Clear,Yard,Yard/switching,7,18910,4900,23810,M405,41.613590000000002,-87.501548
CRSH,125991,2017-07-27,1:01 AM,Derailment,0,NEWARK,NJ,66.0,4,Dark,Cloudy,Yard,,0,0,2500,18861,H702,40.713802000000001,-74.142775
BNSF,HL1021125,2021-10-30,11:43 AM,Derailment,0,KANSAS CITY,MO,55.0,2,Day,Clear,Yard,Freight Train,4,39264,99000,138264,T215,39.132761000000002,-94.585266000000004
LI,EQ20161001,2016-10-08,9:00 PM,Derailment,0,NEW HYDE PARK,NY,67.0,4,Dark,Rain,Main,Spec. MoW Equip.,15,2200000,0,9665437,H702,40.733466,-73.669544000000002
NJTR,201801016,2018-01-04,2:10 AM,Derailment,0,KEARNY,NJ,20.0,4,Dark,Clear,Yard,Light loco(s),3,34499,262,34761,H399,40.743755,-74.100305000000006
IC,949113,2018-02-05,2:55 AM,Derailment,0,CONVENT,LA,46.0,4,Dark,Clear,Industry,Freight Train,4,58041,3800,96541,H703,30.048076999999999,-90.829601999999994
GTW,1115004,2022-09-29,7:29 AM,Derailment,0,PORT HURON,MI,50.0,2,Day,Cloudy,Main,Freight Train,28,1424393,289112,1713505,E53C,42.460963999999997,-82.996516
WC,1138254,2023-08-25,5:00 PM,Other (describe in narrative),0,GARY,IN,70.0,2,Day,Clear,Yard,Yard/switching,3,75993,223000,298993,H307,41.623438999999998,-87.387281000000002
NJTR,201704123,2017-04-02,5:50 PM,Other (describe in narrative),0,LONG BRANCH,NJ,50.0,2,Day,Clear,Main,Work train,30,11784,0,11784,H599,40.282857,-73.989811000000003
CSX,000208676,2022-12-04,10:40 AM,Hwy-rail crossing,0,NORTH BERGEN,NJ,40.0,2,Day,Clear,Industry,Freight Train,7,39538,0,39538,M303,40.796224000000002,-74.027285000000006
BNSF,RD0219115,2019-02-15,4:00 AM,Derailment,0,TULSA,OK,32.0,1,Dawn,Clear,Yard,Light loco(s),10,3000,26000,29000,H702,36.127138000000002,-96.010715000000005
KCS,22101402,2022-10-14,1:15 PM,Derailment,0,ARTESIA,MS,79.0,2,Day,Clear,Yard,Yard/switching,7,33384,6491,39875,H704,33.424256999999997,-88.622720999999999
NYA,112717,2017-11-27,1:23 PM,Derailment,0,NEW YORK -QUEENS,NY,60.0,2,Day,Clear,Yard,Yard/switching,3,14846,35000,49846,H505,40.707880000000003,-73.890046999999996
UP,0818UT030,2018-08-18,6:05 AM,Fire/violent rupture,0,WELLS,NV,60.0,1,Dawn,Clear,Main,Freight Train,35,34569,0,34569,E73L,40.760382,-114.138892
KO,IN200910,2020-09-10,1:30 PM,Derailment,0,WICHITA,KS,60.0,2,Day,Rain,Main,Freight Train,8,4000,13200,17200,E53C,37.680478999999998,-97.366522000000003
BNSF,RD0820209,2020-08-29,11:55 AM,Hwy-rail crossing,0,PAULS VALLEY,OK,100.0,2,Day,Clear,Main,Freight Train,47,2433881,130927,2564808,M302,34.709519,-97.196815999999998
BNSF,HL0717109,2017-07-20,9:35 PM,Derailment,0,HANNIBAL,MO,90.0,3,Dusk,Clear,Main,Freight Train,11,11951,1000,12951,H506,39.928423000000002,-91.436706000000001
BNSF,MT1219107,2019-12-24,10:25 AM,Derailment,0,STANLEY,ND,29.0,2,Day,Fog,Main,Freight Train,53,27500,23500,51000,E61L,48.319271000000001,-102.392715
FEC,D14022417,2017-02-24,3:30 AM,Obstruction,0,NEW SMYRNA BEACH,FL,67.0,4,Dark,Clear,Main,Freight Train,52,21929,2049,23978,M402,29.020205000000001,-80.925633000000005
CSX,000170528,2017-07-27,4:00 AM,Other impacts,0,ALBANY,NY,68.0,1,Dawn,Cloudy,Yard,Single Car,10,26530,0,47730,M407,42.565902999999999,-73.854184000000004
CSX,000169545,2017-06-10,2:31 PM,Derailment,0,GALION,OH,85.0,2,Day,Clear,Main,Freight Train,3,249477,173000,422477,H525,40.766562,-82.749584999999996
ATK,152805,2018-04-16,2:41 PM,Other (describe in narrative),0,RAHWAY,NJ,62.0,2,Day,Rain,Main,Passenger Train - Pulling,120,41498,0,41498,E78L,40.608159000000001,-74.277646000000004
